Alias,Grado
3562,43
14364,43
14392,43
16644,43
10306,43
14694,43
8442,43
6672,43
9348,43
12402,43
7401,44
16669,44
15963,44
6705,44
13540,44
4467,44
12410,44
6710,44
7541,44
7972,44
14489,44
17300,44
11430,45
4518,45
3586,45
2224,45
16289,45
4510,45
8002,45
3236,46
344,46
17141,46
14976,46
7821,46
13654,46
12755,46
1203,46
15780,46
6559,46
16495,47
4241,47
2716,47
6341,47
6288,47
2857,48
12175,48
14224,48
10101,48
14639,48
4656,49
12990,49
2513,49
3421,49
12939,50
4783,50
10179,50
16425,50
11761,50
5573,50
10808,50
12278,50
2248,50
10430,50
90,51
4344,51
4445,51
1347,51
11015,51
2483,51
6721,51
15914,51
3396,51
17029,51
15028,52
16797,52
8486,52
13416,52
16935,52
6157,52
1531,53
1265,53
698,53
9519,53
1262,53
5500,53
15558,54
92,54
12471,54
2219,55
10154,55
15412,55
13317,55
9155,55
12716,55
1173,55
12193,55
13434,55
10458,56
8094,56
8087,56
3578,56
17224,56
6483,56
12501,56
5811,56
1216,57
15671,57
11974,57
4826,57
4178,57
14000,58
2653,58
5099,58
1609,58
9840,59
15642,59
8582,59
6926,59
10134,59
8983,60
13535,60
9475,60
12334,60
1446,60
6119,61
5416,61
6783,61
13525,61
13217,61
4897,61
3042,61
6382,62
1697,62
5293,62
13513,62
13708,62
3530,62
985,62
14046,63
4603,63
11281,63
13935,63
8565,63
16179,64
11716,64
13322,64
11812,64
1504,64
17215,64
1800,65
883,65
16596,65
10057,65
14157,66
13853,66
9533,66
10383,66
9729,67
9637,67
5497,67
3962,68
5691,68
14031,68
2834,68
1443,69
15560,69
14092,69
7444,70
13307,70
15065,70
3610,70
10374,71
2529,73
9066,73
123,73
1048,74
12277,74
8075,74
16488,74
1793,74
7724,75
3564,75
4490,75
15794,75
11693,75
10419,76
956,77
12422,78
16093,78
14908,78
12697,79
16054,79
5841,79
11422,80
5251,80
1032,80
15607,80
15396,81
10688,81
3932,81
16118,81
545,81
2480,83
6823,83
16554,83
444,83
2506,84
949,84
4468,84
8946,85
12918,85
16541,86
2192,86
16614,87
6319,87
14076,88
12703,88
1618,88
12813,88
11624,89
3820,90
9739,90
12910,91
11943,91
12675,93
4087,93
16238,93
2038,94
7410,95
14587,96
3502,97
8124,97
1110,98
8093,99
6641,99
7677,99
9621,101
9736,101
790,102
9292,102
15350,104
16583,106
10712,107
10661,109
9343,109
3758,109
93,109
7267,110
12989,110
5575,111
13562,112
10587,112
16552,113
11097,113
15340,113
4021,113
177,114
7414,115
7316,115
524,116
10408,116
1488,118
10021,120
13565,120
7488,122
12019,124
7135,125
13358,126
3096,127
16233,129
3507,129
12908,130
11094,131
5654,131
411,135
11908,136
5881,137
16428,140
2748,142
15492,143
6934,146
3154,149
11247,149
5021,151
3155,157
13578,157
441,157
5229,158
9721,161
227,162
15204,165
6293,165
3627,166
13326,166
8767,168
6239,168
9896,174
15564,175
8183,175
13966,177
16124,177
10471,177
9438,187
5813,190
4756,201
7831,205
7569,206
7190,207
13365,208
6087,209
9878,211
15880,213
5268,214
8138,215
10609,222
6701,225
10801,229
4196,251
9892,264
14627,268
14394,273
15450,287
8945,297
15789,316
3687,326
15243,361
5040,407
4885,417
2022,429
10675,440
15600,458
10839,485
11959,515
9798,539
3213,598
12586,625
6656,907
8032,966
15577,1118
11736,1153
2185,1209
786,1668
13173,1776
